x_sf,y_sf,x_nyc,y_nyc,x_london,y_london,x_moscow,y_moscow,x_delhi,y_delhi,x_manilla,y_manilla
15.6385358956419,37.0550817949697,18.5842003203118,141.897102307063,23.5236569787892,55.5864007156342,2.5906929650304,71.8352294606157,4.627698024299,78.6019650495145,6.27538812941916,43.418563316809
15.2061530669399,57.4427387004253,18.6053956216631,130.087791696424,23.8618614328663,45.3511596173048,2.89269039704881,62.6418143115006,4.75185591532707,62.6401401995681,6.12777603388801,51.1003023888916
15.6138925636406,61.7581986321602,18.8238748557727,75.831083358964,0.269498229503951,42.3261384423822,2.98154825151655,30.9313253255095,5.18653019046326,45.3733846135437,6.1473284063113,67.8763647705782
15.7661209904188,51.5064300156664,19.0726645605099,85.7467137007043,23.4229964878101,51.3906282167882,3.41228961763482,35.7365044313483,5.08337194587581,56.4871483242605,6.72162863942316,36.8548174349125
16.112302947539,37.373100266559,18.9176959568539,100.10832562088,0.57404548506436,67.536754732253,3.68988969470768,49.6996237910353,4.91161206572957,54.685773761943,6.83354487031632,66.8434734370094
16.2073756672764,52.1678587640636,19.1361581791058,108.084635346429,0.370985699554597,80.990403046133,3.321845315247,34.6697073632386,4.81138549154333,77.166591101326,6.97026208693539,62.0480649697129
15.99816472568,51.3098671415355,19.0531773163378,37.7779582387302,0.998095908028498,57.8582796980627,3.35995411937357,34.0226933907252,5.00918165946178,70.5874667463358,7.00402791333718,33.7857235912234
16.0703830690191,68.1193075827323,19.6667698560072,70.1720552491024,0.454157153150154,83.3363772002049,3.78725125214994,57.2093585985713,5.0630515973584,58.4127482559998,6.85185463160179,79.0949259242043
16.1835165312524,76.0199743763078,19.5051521469397,52.4583438548725,1.12476524514915,54.953542128671,3.70840147552211,67.2430912088603,4.78249218643963,88.0397006776184,7.19379903131124,39.9682699609548
16.312473750056,81.2436716400553,19.8080028069391,110.707035006257,1.37876064994336,81.8794344242197,3.87015650970315,70.5165165190119,4.75837276336242,88.0928652817383,7.31807074415409,68.7323245520238
16.4872532135861,71.7776049836539,19.9820454051598,122.398197111208,1.40783168278478,41.4825522352476,4.19076000015689,103.910709611839,5.52885689438769,51.68680723547,7.51191200945558,74.3563893300015
16.6268955262955,56.6348672250751,19.8169400480228,138.057102628751,1.4222939628278,34.2526048887521,3.78988879506008,101.652047418524,5.54937756988229,46.2320183007978,8.04480712050042,49.8348841520492
16.5400019118444,69.9228918722365,19.7458505542174,95.197112766793,1.64931917071676,44.2918702014722,4.18359083880696,38.1672910659108,5.87131037775999,102.775904965121,7.94106680478677,77.4692180955317
16.480462922126,58.3131520675961,19.6896536766453,71.6781164912973,1.78113156137627,49.1667535703164,4.30866977124238,86.6688692141324,6.17812782853776,104.885425335495,8.13719506089832,52.0119716327172
17.2199453265321,53.1154037476517,19.9768283663151,82.9092318203766,1.72202705359403,77.7925752101,4.21577703911338,52.8417467453983,6.43268883824157,96.8202554921154,8.27418062726194,38.1915966446977
17.3889556925031,67.2827350997832,19.7929053620312,76.9519023424946,1.34660710925338,88.88193780859,4.50110766751055,104.350479324581,6.42227214678583,57.2108100801706,8.06250201412089,58.6759201977402
17.2995577229134,55.8756445960607,20.1579907561816,109.277982171625,2.00588569107221,64.8924219000619,4.65498242125627,43.3607998813968,6.08575692122505,88.4095295614097,8.09985738514004,55.4534016251564
17.3996684618744,54.2084394539706,20.349923691061,130.72209243523,1.62282064507667,83.3226251772139,4.53545871094304,82.9270634453278,5.82418628427701,94.3884354487527,8.5610633458157,56.8544696248136
17.1903366387054,50.4228671572637,20.4952989996926,105.995086638024,2.22705329980491,43.5688095197547,4.84040467044414,65.7215388717595,6.63484326296084,101.827723246766,8.8326130944008,74.7721343000885
17.3145689073473,47.7029351282399,20.3734503679034,113.893720739754,2.4253434918948,71.6957848079037,5.01273213946919,73.5231635463424,6.46857175815398,97.0898510916159,8.74484593565849,50.9579443747643
17.4061849618649,90.5588201221544,20.7750797614334,137.561373186763,2.06138115838628,44.6835567215458,5.05749848585022,118.951413639355,6.54955708639676,98.348107279744,8.60403522963313,85.4807120689657
17.5673953468514,47.3875794536434,20.6544042893804,114.39522575913,2.57146919856129,72.2173744444735,5.13978083407203,123.78269571322,6.92878983457956,76.9204210545868,8.73003052646555,68.7241701430175
17.8919687640921,84.4076140648685,20.6107993454776,106.629271418555,2.72081971136636,57.2900584798772,5.17866721512158,117.694154952886,6.75903007929502,108.248367803637,8.7479691620072,52.6500659068115
17.7596872493489,75.4837781430688,20.8592032256843,129.607369878795,2.99708421057897,58.7352512248326,4.99636869104729,58.7932017280255,7.11278411890349,71.9848108063452,9.21826913358681,95.0660761673935
17.6907193961881,63.4934057123028,20.7884467468484,113.343925726833,2.69670538757102,80.6437663689721,5.27015106032924,68.2755617713556,7.31250291454732,105.944370833924,8.91080015006105,79.8464895826764
17.681136997477,72.3179272373673,21.1620808706802,114.511549994117,2.53061103483884,96.6395538516808,5.53642272483108,113.026703140233,6.56433675262124,78.3585988399573,9.39820838865365,82.1157963587902
17.9104414626103,72.1444160589017,21.1294136515862,159.673043311806,2.85947552207763,80.2573182596825,5.25111409341832,79.2839425755665,6.80509364912238,80.0059995157644,9.38229333600444,85.2332090279087
17.7424777874683,97.3835450557526,21.0939561992804,95.1532875017729,2.30028150899751,66.2940852527972,5.26925459161707,110.755543201929,7.39070554393431,76.6830585272983,9.2492977803789,93.2112425693776
17.8143692661434,65.397658073809,21.0943944651296,62.3299018810503,2.23376936638947,61.6419630374294,5.30873122447758,69.526838613674,6.81223065185586,110.954050417757,9.20441058714685,76.5446078062523
18.0183648875491,92.5093117416836,21.274393813134,105.93394090049,2.25573411075362,97.6376397530548,5.32258167473411,131.827371096238,7.28463314682524,68.1841571219265,9.43402640229198,66.6600042474456
18.1328014746007,75.9857288594358,21.4007196450934,112.984217222081,3.24068984159211,82.4356509696227,5.36453559103852,93.5277779772878,7.63347126762327,118.683486275608,9.63394626223456,74.9081456311978
18.1093446409928,92.3462341525592,21.5084925133625,143.675590124447,2.35692898181801,108.78335177782,5.4480404918376,134.55119599239,7.02423590269124,91.4106013996061,9.6165570446412,63.8934742298443
18.0862096295067,81.6690830881707,21.3062903380498,148.291484414833,2.68127382098399,83.4294933474157,5.70637899201971,62.5580038933549,7.69727317467872,120.279075045139,9.57781671013026,75.9037232554983
18.4129833287919,90.2512104352936,21.4659912238488,133.464526355267,2.74233899429802,65.9136566347443,5.79398713494681,97.1830675713718,7.33924952617852,104.641850003274,9.81052186364591,82.1482877079397
18.3774024555977,82.4307575281709,21.8165465053091,93.248399334494,2.38455789328707,84.1470488333143,5.7788494727537,120.45812787395,7.55598936779526,90.0184389220085,9.63559599312854,62.8828835913446
18.5293439967051,82.8726380795706,21.6226432581351,190.227126417914,3.22936738921466,71.2051345505752,6.02853107308181,135.521538063418,8.21593037364702,105.282528069103,10.0821620781899,61.4210605644621
18.1464606569356,90.9837075951509,22.0270858520246,172.881317074876,3.055301675785,114.978511859663,5.75769101233794,137.352505368879,7.26738221348651,134.280487106182,9.99082898573531,87.3884000000544
18.7136998623423,105.468936139718,21.6390363808408,117.718375439057,2.50467277071635,104.669099191902,6.09621646005162,117.292959700106,7.89792430700601,114.588370435638,9.89672116505993,93.3762382224668
18.4127287535109,73.098905103514,21.7509017518477,109.233962233178,2.61399502008991,73.7882651390973,6.08788394767824,108.061668026494,7.75394907506908,116.744456299581,10.1554559674803,92.0327744558454
18.7556406140872,75.4032141901553,22.0840402551798,157.132529762574,3.5290398993243,100.590782371117,6.25275668852417,131.277081847424,7.70706173391145,90.86541302572,10.0837628471638,79.5678508805577
18.6650042767259,99.7545361882076,22.0522923197735,146.848912372719,3.28088094800102,74.6228214723524,6.22836256294427,95.1083136298694,7.83350806411219,94.997370186029,10.2556421856764,68.5135390388314
18.4484604261239,97.8870332585648,22.3661383522282,159.74842532794,3.34255993054155,68.3624671110883,6.20449912246102,119.781781048514,7.68650614395226,99.0605293321423,10.0865235751713,115.473092480795
18.6529238307741,74.4870801295619,22.4809829575233,86.5674593106378,3.15670669445863,108.531857802998,6.13788206537017,99.7737461093348,8.63939149303595,99.0044910770375,10.3157876335781,111.815221898956
18.9493011406961,109.114472393645,22.6342907396335,98.5081797845196,2.68344922654421,99.7224741952959,6.23016704782652,74.3189572398551,8.10053733118437,95.2996585443616,10.2896010658884,101.887098781765
18.8898099294721,87.6922651126515,22.5623350676141,189.66347797215,3.52291836794989,92.8259344380349,6.08170120248422,101.602828012779,8.69967620105383,88.3781422914471,10.596385970531,81.6562080802396
18.7353757346277,74.1264731921256,22.498182768825,193.842442670604,3.29603721817548,80.6538891613018,6.29118633803596,96.4262597858906,8.58176561945695,124.096603240585,10.4911172367856,116.931896891911
19.0750073926745,117.975434188265,22.6720649050817,124.636113004759,2.89182359576091,82.5653286986053,6.29326639259,113.948272134643,7.99247768025857,92.1610848587006,10.4748649582161,113.214602547232
19.227215333206,90.8488634997047,22.5347355988521,207.164278096752,3.62910074198122,90.8820329410955,6.35158232061431,104.550471252995,7.78468241653002,103.653743183939,10.3447098136473,111.799501636298
19.104719484844,76.1823985492811,22.3577055892025,123.582388619194,2.89845653122507,86.2722479647491,6.42881604178409,87.3315828526393,8.58245339084943,113.546702786349,10.8062840437189,119.731606122572
19.2387729834713,90.7097488946747,22.7598144369797,145.303209724603,3.10948054696278,112.310285806423,6.58911307685663,139.547322922852,8.48608290882483,118.945703471079,10.4464041638005,119.052737784106
19.4240236472234,107.955615833635,22.6709641118968,109.506504481891,3.2163773408402,94.7812102281023,6.72197393657637,119.066007310757,8.05584438916196,131.344194904435,10.4205510568788,121.710419026669
19.1856093186102,82.0999075309373,22.7229567667075,159.786316625541,3.4042709220528,94.7421109466814,6.53870573226031,76.0656709282193,8.95286390996046,135.678936693119,10.7409103631971,102.421215741895
19.3959404130581,94.0505633463617,22.7560220724034,99.1797947764862,3.450833797138,99.4604213282,6.54706023552628,134.376609442523,8.94429404202753,112.516742385691,10.8840136695349,118.480856255163
19.3958411262464,82.0565462582745,22.7374325166582,159.058709645877,3.01079030118854,110.719844869338,7.0410414558132,101.878262788057,8.99273367678262,117.680054464377,10.8299695011728,127.666332578752
19.4166312242509,101.530684868107,23.093879009924,117.158480555518,3.151498622424,116.327091569314,6.88461158663937,124.33123683813,8.87606927291216,122.777652324643,10.8184597057616,120.736867729807
19.5704643524406,107.559470226988,22.7976726911155,130.17694024276,3.66492694791336,107.167153581744,6.89518852004641,144.353877628921,8.95035359227951,93.802769074915,10.7044251642641,117.450554880081
19.2753507774652,94.0314607745968,22.7706400505497,117.241425788729,4.03894931518972,87.3530933305155,7.06201445885827,92.3269734294154,8.87938536089761,120.978998671984,10.8568598461176,89.270891621476
19.2603051710901,118.00493769953,22.7531754000334,156.291222496191,3.65313599313445,109.710593298776,6.92036462989618,106.929344394943,8.36357180618315,98.1617077868432,10.9064458281917,102.697464884724
19.7986419007716,128.067779753357,23.0771374148018,178.985151737696,3.48312860799107,99.8639376605861,6.79952008504258,138.784624817083,8.19810236798495,110.439302800223,11.0404279373519,107.397329207277
19.829205326401,114.583906481974,22.8539868932578,145.837579364423,3.5820316749872,104.941915543051,7.00186552904854,127.298368088203,8.40746038799475,106.778970220825,11.0673809540803,93.2235343353823
19.4637884058,111.116752096917,22.9286932920647,198.473854938056,3.75577457110598,103.651613395661,6.97805599746008,157.912689427845,8.33910073611515,124.284340016544,11.0749057451421,94.150853411993
19.7739892808131,118.284568689065,23.3708722309562,179.005916188704,4.02616559585916,103.388407817343,6.83545578617821,88.1322028632276,8.46261566409679,128.989513679873,11.054333042697,113.700512724696
19.7551890553009,94.4143319504801,23.0465538463515,169.696869469946,3.58188210551779,131.488977862522,7.16211018059676,96.4407830459531,8.36820045510777,111.430788467871,11.1322384419563,98.8660828387365
19.6435415740246,128.325283956481,23.3564470283926,183.54203555081,3.40344148491935,108.896675737808,7.2977626747666,106.444927081,8.50866331004728,140.100642921403,11.4022608337631,106.827397567686
19.9149800017978,116.779904674739,23.5039136709374,164.331661849981,3.93376366514993,108.676870918833,7.22608235680925,159.635539384792,8.50892241078634,109.443675453076,11.2119053897202,135.882722001057
20.0310059865184,132.704515948426,23.5950051060051,192.299254117766,3.49992194166411,110.102689091815,7.2937646133257,123.989140339894,8.87616118398775,101.338250687346,11.2679476432565,135.346089328639
19.7296850306255,125.132439802866,23.4710739530866,162.721364308847,3.91573416024386,128.616448428482,7.41148038343579,152.963263355428,8.47342330306755,127.250150502892,11.1139223571484,102.34516042727
19.7044907824175,98.9928049563896,23.4995732724691,165.00357309496,3.74580484949024,127.473738952773,7.12837826412127,114.688354860526,8.93628106490245,119.551618767437,11.4990935749994,110.746121901087
19.6576014560496,140.191913700663,23.7238424255528,134.159803995164,4.24395900473245,136.830329316203,7.23398978819162,145.373067646986,9.07190416116477,119.398655613419,11.2867101636508,100.242141010473
19.983659775413,136.266162035754,23.8049333028432,120.313182356535,3.80291669603461,121.143903141841,7.40391527783292,133.354088622844,9.65359824919175,125.164680415764,11.2145053218765,144.921102202265
20.0472875904982,133.813113664975,23.6753413001058,213.309926061425,4.5842380349818,108.355532495072,7.57109570686629,98.2426548569929,9.03710784968083,140.083993830252,11.618730199606,145.417477991898
19.953793046311,108.235731203808,23.5738876658664,153.179822244216,4.65339619461128,114.89347096486,7.44917081489369,108.095439081313,9.3541606905325,148.928923287895,11.3074334149821,116.723495939746
20.1683758870634,144.39259561873,23.8133322041166,154.524909379426,3.99677517762616,140.180757995695,7.21630548834572,169.42468425585,9.85128705527352,173.972968901508,11.6951399407095,129.609871518798
19.7806668799049,117.36307168589,23.7149347199528,214.257611598121,3.80161161686405,126.823380018352,7.17312175673977,158.47649144684,9.91527184750974,140.661186750513,11.4195386253685,144.262366962619
20.1274550735497,148.792720663128,23.6905197578472,178.014536945149,4.28425368636607,100.981442312943,7.62386539346757,150.328642906388,9.00963304608797,126.481728316518,11.3989262663248,114.163717305521
20.391727522077,133.380655829096,23.9685378893769,144.389906999655,4.80379983097859,119.019478077535,7.43054987853553,130.745910331607,9.69535086292701,149.469507323578,11.6564124463859,130.336023041978
19.9335908886387,107.184501361335,23.7392204979144,227.714751976775,4.01524736500066,144.137889775913,7.40302812869755,131.691519552609,9.1605714577372,138.197322122054,11.7862202563786,110.167207391933
20.080580395513,106.417773914989,0.192423763029851,207.144207113655,4.17741815522472,109.145008839201,7.4722794760524,128.171161856269,9.13591921435525,111.320029821247,11.5502469785989,139.375645748572
20.137541472568,116.149135046871,23.8391665913972,214.908387918258,4.22072047040263,123.885802307166,7.34234065691432,121.780534207588,10.0054789064411,141.656675064703,11.6395660861389,121.551646416308
20.1970455656115,127.536507754819,0.246481252729014,213.843768435996,5.1086757966734,131.640863545006,7.5493426696113,111.319589703111,10.0033912385404,153.341907660943,11.5291895676964,123.254778130446
20.4998773069809,138.433825948276,23.9562638563482,156.777503174962,4.97684308543216,124.374746405054,7.71475606588964,146.478281437419,10.1439247517027,130.883893570863,11.7327916565536,119.373806271935
20.5873325775584,121.638701053103,0.0254577194627199,139.139703900553,4.50801711815855,141.74202782358,7.88763097371754,180.764069385128,9.71815219325459,165.81638506148,11.4973903811938,113.447287842631
20.3632319586457,131.75197577686,0.320873911934623,206.067736361874,4.72345884684365,142.372415283695,7.81294466990099,135.804155277088,10.0364038006249,147.856380644022,12.0114417779098,130.555800735019
20.6111215835752,155.047004227294,0.266415710569787,159.016319939168,4.63042630032661,152.515093645314,7.62883439758791,184.888253435725,10.0790362253728,128.533973094309,11.7278342636142,141.666444247821
20.6251850619237,125.627863217844,0.126321352632226,162.061418396886,5.04152470842742,124.005225471919,7.46165386388896,172.897952802479,10.1158506497068,120.490535886493,11.7920886523765,111.697442698525
20.7713499309001,144.087960122386,0.100429723960334,171.301584853791,4.52534806642718,144.106794599444,7.81080066404589,162.447767904261,10.1011611769755,177.368477338459,12.1452146907806,145.386060921941
20.5929354064017,140.660719260806,0.378664310398102,191.824543574126,4.41358276535696,145.99129591207,7.65140777085229,130.443019025959,9.88599836772892,148.473252638942,12.1773890851966,127.42818785808
20.8647145029968,145.993823476834,0.168120481890774,184.686646117596,5.17740556944653,134.226021915441,7.82573258044245,175.499703903683,10.2654157292788,149.374899412971,11.9774150871407,137.078108326299
20.5256383132517,144.561924864771,0.385142680683173,214.382815561956,4.45927638946461,138.310197712854,7.73308267000478,159.581375051057,10.2001205142054,128.527162685059,12.2028838627616,115.825653479435
20.6191160760115,156.744488750584,0.608686124618531,212.107715683524,4.70870711735088,130.504423005274,8.00742018028391,177.827106132871,9.9871693571261,150.729878232814,11.9659313048786,123.235756091541
20.7546470594475,131.77972702519,0.354885836000064,167.54361273651,5.26942031481415,129.515626762528,8.11222767033849,135.394289552234,10.1959592644969,131.162992317695,11.9565032879778,156.392677265219
20.798178657325,122.291091228835,0.443669283631333,166.828254851978,5.21989861554587,143.261622205144,8.06343053085292,114.631165280007,10.1286729820377,142.675558069488,11.8899730873326,162.213870511157
20.7705800971175,155.223191307858,0.559934639794784,122.362593544181,5.04661917306205,122.012622409733,7.77689154936529,128.610717907548,9.93707337564165,177.121520102955,12.0895685009,132.559425539104
20.9051354904498,162.634331842186,0.268844286258338,237.349785815226,5.17689279623378,156.897733343299,7.84700209751347,190.881182007957,10.4643512091346,130.446885530837,12.1483125392077,142.880744253751
20.8779617352011,127.502663634485,0.714008690569532,146.90108361817,5.5429714453387,120.880742157577,8.21150533275789,184.43541939999,9.98447962655954,151.347437126096,12.0979035025235,153.590275324881
21.1484595532307,132.533872372704,0.819833921401296,177.862934217788,4.67255624542264,142.042456804775,8.22738755595825,195.484829535708,10.365122062087,146.206173403189,12.4587335101194,137.641517812153
20.8047520153477,157.796323414193,0.691203506627907,195.464232245926,5.34242331015852,153.688246423379,8.10443248571732,171.025673534954,10.363979939869,163.321535338182,12.4138099704261,138.691158288624
21.0520972449254,153.718467669562,0.533962041824819,160.964391702786,4.82925033376715,147.676950517111,7.82660331701048,148.815258159535,10.5949262869945,122.255668267608,12.3089296836773,174.164433559868
21.0218313978467,128.266117103398,0.722135128248298,181.850279207341,5.65819055504668,130.093981131213,7.91125842515958,163.79262180184,10.637490452391,165.465232785791,12.5156689448366,125.922327703098
20.8581196810253,137.742904434213,0.75833552526751,179.335592926247,5.43614398349937,159.181901999982,8.19813849412747,131.652434905525,10.3796416769734,144.849045953481,12.3390003074808,136.002873718506
21.3229674208649,169.175119722961,0.638962349484807,162.863422473893,5.42978978114613,159.7492030547,8.27785097936624,143.02629443421,9.87843056708445,121.060917237774,12.582376359479,153.733127054991
20.8424288265267,178.266048992751,0.973544104276955,187.831193432212,5.00808392779187,154.419754592702,8.05237454786563,195.918722997885,10.8070019210874,163.850358969066,12.2931285072684,139.682027110131
21.1887876649177,173.104140329408,0.904120411262852,183.51621194114,6.00898694790498,162.849993024021,8.03336775151682,159.49029417499,10.3378940532039,134.977701595053,12.5058327043666,151.19355504401
20.9505102749779,152.432936249301,0.622495117108199,223.703605751507,5.95343176406053,130.762574963737,8.18958109770843,139.660270577529,10.2200558595868,159.471144166309,12.5005726231483,146.712058017496
21.1645731162766,170.966156650567,0.603988362784309,178.3617633658,5.91568114298806,160.642264927039,8.13988910466374,145.165701546706,10.9615310898377,125.696835173294,12.441561523529,136.737356305355
21.3902928325825,154.579491893062,0.727480796733076,226.862976466771,5.61553096455252,156.236216731602,8.11233840467557,166.672499780543,10.357947030155,170.878419543151,12.4075850294353,129.346086338395
21.2111661596492,180.571007258492,1.05747744682025,218.405824983027,6.04419389131926,172.887864311226,8.64186424375756,154.739886818454,10.2237696189225,134.729319980834,12.4341763972184,143.282260108739
21.5084075258344,139.752440575743,0.921927989284301,181.237362879328,5.75695697482273,140.192348030629,8.59737858575289,162.199812242761,10.2462587842258,164.430082056206,12.6919528732244,134.132723783609
21.4344328615297,182.436562093208,1.07774253558816,209.584570148261,5.6549795897913,174.631340432679,8.63572107174028,172.812877936754,10.9634582939577,128.336537140422,12.7848362222884,157.484436834231
21.5469204071533,152.342083575204,1.1471257620791,241.206615388626,5.44968377994914,176.180699280929,8.48317709543198,147.728764570085,10.3404643261164,157.102074329741,12.5218187685114,144.747702666558
21.4144381149843,166.517357805278,1.15991740356225,232.232448263559,6.29345669060073,168.321188380709,8.66687226703196,197.092651917832,10.889568464359,128.063438697718,12.6862496657995,157.358397898264
21.6586741894648,137.946930346526,1.37814131829249,188.246164133367,5.71890769055194,19.6989401466838,8.41218407222042,15.4294906300771,10.6695361938306,41.5401257667691,12.7756039139473,65.3554432005315
21.6552877071178,148.50860707613,1.13427018769715,181.432502683032,5.71997597767621,52.3984479024275,8.37950566516431,13.1818056597199,11.1022303256884,32.0383777935058,12.8569709960771,65.8586744022514
21.5772005442287,152.238367291738,1.07519725315648,205.684987201485,5.48198512097635,85.1329541445532,8.35688057912473,31.828466784209,10.8128737719019,42.6350555568933,12.8394073599703,66.297172330657
21.4869705356204,156.485910186251,1.36257726624576,170.094709580829,5.60480271656521,96.8417596690706,8.76300729877884,33.9018706621466,10.9394120053203,52.463865429163,12.778342243568,90.2405775166315
21.8080293629111,157.658999162393,1.39131067986403,188.251660584179,5.6996305704328,60.2839781200434,8.86900552865882,13.2184654437054,11.3231642414023,34.9861382227391,12.6285652202941,89.3503029210078
21.5915776917999,154.60770370381,1.27899934623663,190.083355099114,5.5733011751235,84.9669053372861,8.7847506049077,5.21612199047817,10.6969463168333,40.3169607557356,12.8670282187034,111.335179122355
21.6360788091117,200.539849296304,1.21056451396754,178.50666880471,5.95329703703227,130.031589082256,8.7274859806833,55.7537569478154,10.5951211279907,1.66691661795997,12.9310754091109,82.9624510097323
21.853454433896,190.150788655384,1.05280644924082,209.049461264564,5.82745757000663,107.590755597068,8.82333873803253,28.7101539748716,10.5418015845394,1.30466208514464,12.7583700645981,109.973431780067
21.9247466159313,173.940180513819,1.09795269656932,176.902565217789,6.49966484292259,122.204680635516,8.65045253585963,27.9268684933444,11.0953683095387,0.0555296131184804,13.0237631999562,101.547851127519
21.7484356879315,189.090075310149,1.32716344968502,190.818578373017,5.84901632606699,126.621769240236,8.91654385872192,14.6862494174223,11.2334454765328,27.0601935961527,12.8509693699952,94.2993880600088
22.0687189552487,178.382318935105,1.55135437866006,182.543756810053,6.2834677620846,132.212532597833,8.92414160458905,41.5675665538102,11.451428935127,58.254474485293,13.0392426020462,90.0497477781651
21.8100787546155,207.335372140326,1.25275050973981,210.998066175654,5.81741758245257,100.893494394069,8.57620072070869,45.9704108039234,10.7059711895324,20.8677540812641,12.9722870654998,125.854531543391
21.9509389012283,189.131812697134,1.59911495379776,213.695134288515,5.89330171306593,105.87402713505,8.5875947996789,48.3515660112766,11.0960148025091,2.87119384972995,13.3115900297071,133.907270950472
22.1635851505445,196.734281905967,1.61692532429722,210.497150690182,6.50112773568342,143.118033671414,8.73629228879244,82.0928958511237,11.185877478442,27.2928125003671,13.1774551837707,108.442016447206
22.1832294268793,191.581583407104,1.67548932179758,186.143855048981,5.8230321915389,146.205361536023,8.93418854530705,52.6931406748794,11.1493654841091,41.7989654051017,13.3993525477647,126.667062560479
22.2924694692279,212.676463578956,1.54479335026648,191.350710559374,6.21393190505612,149.490855769199,8.85351571361401,42.653803463938,11.4547297806124,10.3764011556972,13.2939490281998,108.944378703428
22.1879943814796,196.938325497813,1.55373763551728,212.751544847849,6.83013175423378,128.591933312191,9.13022720081083,93.896327307135,11.224806519394,55.0488450794886,13.4332708553648,129.90155106383
22.2595979338689,196.589999679767,1.4436275874192,214.218908290564,5.98251099603482,157.908518131194,8.72315032783376,58.3687919239429,10.84269889678,22.2632061790823,13.4379791188786,109.849563960145
22.3908006923595,188.321994883059,1.38349991558834,201.260397867425,6.0109903643012,123.318123777328,9.14235676047849,30.4982512168968,10.7814299216884,52.0591653209297,13.3870527897563,102.147674526085
22.2185916426696,168.246055931629,1.36301427924673,201.535167689994,6.77438440060616,135.650653024063,9.10606612062123,65.7717329505578,11.1624229014647,20.3189112802372,13.3508454143496,148.373232545531
22.1867918653453,183.485105854203,1.58258725726587,222.791929278268,7.02994362354147,135.255179441103,9.08217118766802,66.4376923382104,11.2039118506404,58.8083146625842,13.5643664129696,153.553412906493
22.585234323107,170.12932759354,1.46009879668874,186.190879878202,6.45765709857925,156.003873466812,9.14147908662169,69.0088123386275,10.8376158071714,50.4958979733911,13.5101409683355,135.230148000563
22.5559971578321,217.769511038996,1.61241125310185,222.943257798299,6.48783065322843,149.941512659562,8.98386751744441,126.191581550621,10.9202418498071,30.224092359349,13.2370294248073,110.982272415782
22.2573435180799,214.206589049705,1.51067692507886,197.315338643102,6.22139237750675,158.737459260062,9.096575328136,58.5970014931872,11.3559424694176,28.8758010088456,13.703334009993,135.79533317621
22.3036747472291,194.41341456121,1.82528967973984,211.604324066623,6.30519828652658,130.469368875866,8.99506783405597,94.5621792872811,11.5050449018158,51.8502052603052,13.594351776253,129.016587415641
